_ERV_0040311	0.341140	0.614235	0.078052	0.148261	0	0	0.177964	0.114499	
_ERV_0043291	1.268537	2.284045	1.314985	2.497845	2.531497	2.029317	1.502194	0.966488	
_ERV_0043372	0.170404	0.306818	0	0	0.323868	0.259621	0.267501	0.172106	
_ERV_0044195	0.065650	0.118204	0	0	0	0	0.054350	0.034968	
_ERV_0044200	0.118501	0.213366	0	0	0.568610	0.455813	0.070454	0.045329	
_ERV_0249160	0.261593	0.471007	0	0	0.416791	0.334111	0.473457	0.304615	
_ERV_0043983	0.069126	0.124464	0	0	0	0	0	0	
_ERV_0249548_ERV_0249549	0.115516	0.207991	0	0	0.373959	0.299776	0	0	
_ERV_0249993	0.184576	0.332336	0	0	0.742249	0.595007	0	0	
_ERV_0044968	0.318460	0.573398	0.115275	0.218967	0.135284	0.108447	0.078715	0.050644	
_ERV_0250139	0.130976	0.235826	0	0	0	0	0	0	
_ERV_0045019	0.796087	1.433382	0	0	0	0	0	0	
_ERV_0250216	0.565917	1.018954	0.352131	0.668881	0.801128	0.642206	1.526364	0.982039	
_ERV_0250215	0.990290	1.783052	0.322025	0.611693	1.736813	1.392277	1.777834	1.143831	
_ERV_0251923	1.212212	2.182629	0.085799	0.162978	0.073356	0.058804	0.217739	0.140090	
_ERV_0047368	1.034130	1.861987	0.519690	0.987163	0	0	23.988884	15.434077	
_ERV_0251973	1.216977	2.191208	0	0	0	0	0	0	
_ERV_0047419	0.556860	1.002645	0	0	0	0	0.206104	0.132604	
_ERV_0252145	0.352160	0.634075	0	0	0	0	0	0	
_ERV_0047691	0.318995	0.574361	0	0	0	0	0.103320	0.066474	
_ERV_0252155	0.146491	0.263761	0	0	0	0	0	0	
_ERV_0252162	0.231131	0.416159	0	0	0	0	0	0	
_ERV_0252166_ERV_0252167_ERV_0252168_ERV_0252169_ERV_0252170	0.604801	1.088965	0	0	0	0	0	0	
_ERV_0047723	0.085271	0.153534	0	0	0	0	0	0	
_ERV_0252207	0.052273	0.094119	0	0	2.051766	1.644752	0.328431	0.211307	
_ERV_0047729	0.396837	0.714518	0.287996	0.547054	1.681664	1.348068	0.692012	0.445230	
_ERV_0047730	0.347215	0.625173	0.110266	0.209453	0	0	0	0	
_ERV_0252212	0.256284	0.461448	0.467583	0.888186	0	0	0	0	
_ERV_0252069	0.078766	0.141821	0	0	0.659006	0.528277	1.552638	0.998943	
_ERV_0252087	0.068614	0.123542	0	0	0	0	0.067643	0.043521	
_ERV_0048437	0.422333	0.760426	0.255148	0.484660	0.062400	0.050021	0.055263	0.035556	
_ERV_0048432	1.522709	2.741690	1.265406	2.403669	0	0	0.365979	0.235465	
_ERV_0253427	0.093388	0.168148	0	0	0	0	0	0	
_ERV_0253929	0.152636	0.274827	0	0	0.146301	0.117279	0.099450	0.063985	
_ERV_0254173	0.237083	0.426876	0.142270	0.270246	0.192731	0.154498	0.305888	0.196804	
_ERV_0254771	0.062413	0.112377	0	0	0.147802	0.118482	0	0	
_ERV_0051016_ERV_0051017	0.060831	0.109528	0	0	0.051859	0.041571	0.159090	0.102356	
_ERV_0051021_ERV_0051023_ERV_0051028	0.562349	1.012528	0	0	0	0	0.094023	0.060493	
_ERV_0254923	0.488422	0.879421	0.279662	0.531225	0	0	0.719864	0.463149	
_ERV_0051081	0.866055	1.559361	0.106731	0.202738	0.409080	0.327929	0.148437	0.095502	
_ERV_0051086	0.488007	0.878674	0	0	0.199691	0.160078	0	0	
_ERV_0254940	0.235277	0.423624	0	0	0	0	0	0	
_ERV_0255112	0.103758	0.186819	0	0	0.085086	0.068207	15.472311	9.954645	
_ERV_0052853_ERV_0052854	0.227442	0.409518	0.180267	0.342422	2.105335	1.687694	3.222493	2.073302	
_ERV_0255431	0.345991	0.622969	0	0	0	0	0	0	
_ERV_0051919	0.057169	0.102935	0	0	0	0	0	0	
_ERV_0255608	0.278409	0.501285	0.154229	0.292962	0	0	33.591888	21.612501	
_ERV_0255665	0.641364	1.154798	0.410798	0.780321	0	0	0.050992	0.032808	
_ERV_0258158	1.098629	1.978119	2.442021	4.638676	0	0	0	0	
_ERV_0055710	0.064723	0.116536	0	0	0.067330	0.053974	0	0	
